GE27,83.7542,32.6022,1542.08
4MI1,83.6875,41.8306,1541.95
1A6,83.7375,36.6106,1541.89
0KY8,83.7361,37.1172,1541.66
43OI,83.7008,41.1986,1541.32
WYS,111.118,44.6883,1540.93
OI92,83.7033,41.3917,1540.79
07GA,83.7631,33.675,1540.73
PXE,83.7672,32.5106,1540.65
CKF,83.7739,31.9889,1540.03
FGX,83.7433,38.5417,1539.6
2FA9,83.7836,30.3364,1539.13
36AZ,111.451,32.9936,1538.8
3D8,83.7233,41.3361,1538.65
MT71,111.043,45.7242,1538.63
2GA3,83.7864,32.2064,1538.59
94GA,83.7872,32.2631,1538.49
TN20,83.7747,35.8117,1538.32
23MT,111.04,45.6572,1537.93
14I,83.75,39.6333,1537.73
9GE7,83.7919,33.5314,1537.58
GA09,83.7886,34.4517,1537.55
TN10,83.7789,36.3389,1537.5
66G,83.7097,43.3139,1537.36
MGR,83.8033,31.085,1536.9
79OI,83.7558,39.8172,1536.89
GA99,83.8019,32.5489,1536.79
I74,83.7536,40.1325,1536.77
88G,83.735,41.9197,1536.58
T03,111.383,36.0928,1536.49
4FL0,83.81,30.4036,1536.19
P08,111.427,32.9358,1536.06
GA83,83.8056,33.5467,1536.05
MI09,83.7403,42.05,1535.82
MT77,110.906,47.6083,1535.29
ARB,83.7456,42.2231,1534.99
0GA6,83.8189,33.7333,1534.5
FNT,83.7436,42.9656,1534.14
OI52,83.7833,39.625,1534.05
GA81,83.8269,32.5478,1534.01
21GE,83.8222,34.5497,1533.77
DIJ,111.097,43.7425,1533.62
ILN,83.7922,39.4281,1533.28
9MI6,83.755,42.7392,1533.22
GVL,83.8303,34.2725,1533
OI73,83.8039,39.7125,1531.68
9G2,83.77,42.8075,1531.46
9A1,83.8475,33.6322,1531.36
47GA,83.8553,32.2197,1530.93
6GA4,83.8514,33.7969,1530.86
45G,83.7786,42.5697,1530.86
2GA1,83.8528,33.6806,1530.75
GE25,83.8569,32.6833,1530.64
5GA6,83.8614,32.15,1530.27
68MI,83.7919,42.1464,1529.98
H80,83.7628,44.3647,1529.84
MI29,83.7928,42.3764,1529.56
EDJ,83.8192,40.3722,1529.23
7S6,110.913,46.5042,1529.09
DRM,83.7439,46.0094,1529.06
MI05,83.7875,43.1667,1529
TOL,83.8078,41.5867,1528.98
RHP,83.8631,35.1953,1528.88
I50,83.8458,37.85,1528.87
MI02,83.8047,41.9869,1528.79
I54,83.8286,40.02,1528.6
TVI,83.8811,30.9017,1528.26
51G,83.7958,43.1431,1528.12
PAN,111.339,34.2569,1528.07
0D7,83.8292,40.7906,1527.63
SGH,83.8403,39.8403,1527.5
3DA,83.805,43.0525,1527.24
DKX,83.8736,35.9639,1527.24
SYV,83.8942,31.5564,1526.73
3OH9,83.8522,39.5533,1526.5
6OH3,83.8289,41.705,1526.49
1OA3,83.8556,39.3333,1526.36
OH77,83.855,39.5531,1526.19
GA63,83.9,32.1794,1525.97
GA76,83.8989,33.1547,1525.82
57OI,83.8547,39.9967,1525.74
77KY,83.8736,38.1111,1525.56
I66,83.8633,39.5025,1525.33
46U,111.043,43.1847,1524.71
MZJ,111.325,32.5097,1524.37
7OA7,83.8708,39.6792,1524.3
98GA,83.9125,33.2056,1524.29
0AZ1,111.324,32.3008,1524
62GA,83.9164,33.3244,1523.82
4KY5,83.89,38.0286,1523.81
GEO,83.8828,38.8819,1523.81
MI18,83.8361,43.0931,1523.75
0WY0,111.038,43.0397,1523.5
4AZ0,111.317,32.2989,1523.29
OH96,83.8861,39.0336,1523.29
5G7,83.8686,40.8856,1523.15
PZQ,83.8128,45.4072,1522.57
MI27,83.8542,42.6125,1522.45
72OH,83.8678,41.6044,1522.33
4Y1,83.8564,42.5653,1522.27
1GE4,83.9333,32.5011,1522.19
6D7,83.8744,41.2158,1522.1
1MI5,83.8597,42.6031,1521.86
44G,83.8708,41.8556,1521.66
71OH,83.875,41.6417,1521.48
47MI,83.8542,43.5333,1521.09
2.00E+08fffff6E@…Â?§˜T@º~Õc,83.8694,42.425,1521.04
7OH7,83.9,39.78,1520.96
24OI,83.8972,40.0778,1520.94
OA10,83.9092,39.0086,1520.75
16MI,83.8667,42.8892,1520.67
36MI,83.8783,42.0328,1520.6
HYX,83.8622,43.4333,1520.36
MI23,83.8667,43.3469,1519.99
2OA4,83.9075,39.9317,1519.96
MI70,83.8836,42.0711,1519.96
OI91,83.9092,39.7797,1519.94
2OA2,83.915,39.2481,1519.87
0OH2,83.9117,39.9706,1519.45
LZU,83.9625,33.9781,1518.44
TN98,83.9578,35.8856,1517.94
GA17,83.9736,32.1689,1517.79
36GA,83.9747,33.73,1517.19
WY64,110.983,42.9575,1517
84MI,83.8819,44.4694,1516.55
3CM,83.8956,43.5469,1516.5
MI43,83.9014,43.1861,1516.41
1OA5,83.9528,39.2194,1515.71
GA80,83.9889,33.7822,1515.59
34G,83.9253,41.975,1515.48
WY39,110.966,42.9694,1515.18
EVW,111.035,41.2747,1514.97
2GA9,83.9997,33.8092,1514.38
DZJ,83.9972,34.8544,1514.17
53A,84.0075,32.3019,1513.99
TYS,83.9939,35.8111,1513.98
3TE,83.9392,42.025,1513.88
IOB,83.9794,38.0581,1513.88
TN87,83.9989,35.6925,1513.5
OH02,83.9547,41.2944,1513.12
81OH,83.9831,38.8917,1512.68
GA87,84.0128,34.6981,1512.52
AVQ,111.218,32.4094,1512.39
OI57,83.9886,38.9269,1512.04
1OH1,83.9761,40.3014,1511.95
75KY,83.9978,37.9442,1511.94
9A0,84.02,34.5831,1511.77
0GA9,84.0275,32.7139,1511.66
FL12,84.0306,30.5906,1511.66
TN44,84.0122,36.3467,1511.59
AFO,110.942,42.7089,1511.3
53FD,84.0347,30.4775,1511.2
OI34,83.9925,39.6131,1510.9
I19,83.9919,39.6911,1510.88
U06,110.966,42.0458,1510.82
6C2,83.9822,40.9525,1510.51
OWX,83.9819,41.0356,1510.44
AZ63,111.196,32.5278,1509.99
Y95,83.9403,45.0833,1509.1
7N4,83.9861,42.0778,1508.63
OZW,83.9822,42.6294,1508.3
3OH0,84.0136,39.9308,1508.22
GA59,84.0586,33.1,1508.09
0OH6,84.0197,39.6006,1507.9
2OH7,84.0261,38.9111,1507.9
4GA9,84.0572,34.2422,1507.8
79S,110.636,47.845,1507.36
RYN,111.174,32.1422,1507.29
28OH,84.0028,41.7033,1507.28
WY60,110.898,42.8611,1507.18
59OH,84.0342,38.9753,1506.94
00GA,84.0683,33.7675,1506.77
AOH,84.0267,40.7069,1505.88
3OH7,84.0467,39.03,1505.5
FL52,84.0869,30.4811,1505.4
1OA6,84.0458,39.3361,1505.29
6B3,84.005,43.0406,1505.19
GA01,84.0844,33.1978,1505.19
TN94,84.0744,36.0011,1504.92
44TN,84.0758,35.8408,1504.87
FFO,84.0461,39.8258,1504.74
2OI2,84.0519,39.5611,1504.38
GA86,84.0956,32.9839,1504.01
63GA,84.0953,33.4528,1503.89
LOZ,84.0775,37.0869,1503.8
75G,84.0308,42.195,1503.53
52I,84.0114,43.8469,1503.28
E81,111.127,33.2778,1503.12
R47,84.0519,41.1031,1502.61
OA12,84.07,39.3344,1502.61
29S,110.747,45.05,1502.11
0TN6,84.0992,36.1833,1502.05
14AZ,111.122,31.9083,1501.33
9U1,110.686,46.0497,1501.29
6AZ8,111.12,31.9411,1501.14
8GA3,84.125,31.7753,1501.04
5TN4,84.1158,35.6706,1500.53
7W5,84.0678,41.3742,1500.52
21OI,84.0928,39.1281,1500.29
2MI0,84.0472,43.2167,1500.28
43OA,84.0922,39.5811,1499.9
OH65,84.1003,39.2394,1499.35
GE33,84.1367,33.3044,1499.34
65G,84.0625,42.7172,1499.31
69G,84.0667,42.4417,1499.23
2OA7,84.1056,38.8514,1499.15
GA49,84.1414,32.9278,1498.94
OI40,84.1047,39.2025,1498.9
ADG,84.0772,41.8678,1498.85
51OH,84.0864,41.0703,1498.84
70J,84.1547,30.8881,1497.84
3GA0,84.1569,33.5275,1497.02
54MI,84.0831,42.8103,1496.91
40I,84.1219,39.5053,1496.69
1MI7,84.0667,44.3167,1496.45
GA27,84.1611,34.1011,1496.32
MBS,84.0797,43.5328,1496.23
GA04,84.1653,33.3656,1496.14
WY31,110.773,43.4097,1496.14
8MI9,84.1067,42.305,1495
JAU,84.1631,36.3342,1494.85
4A0,84.1792,33.5356,1494.54
69V,110.917,39.3611,1494.39
30GA,84.1814,34.4589,1493.9
ACJ,84.1889,32.1108,1493.87
USE,84.1272,41.61,1493.66
ABY,84.1944,31.5356,1493.36
JAC,110.738,43.6072,1493.26
8TN3,84.1811,35.8417,1493.18
MT48,110.644,45.4347,1493.09
26MT,110.442,48.8356,1492.89
0TN2,84.1856,35.6558,1492.79
I12,84.1508,40.2414,1492.69
3TN8,84.1875,35.7639,1492.52
12MT,110.442,48.7742,1492.44
46MI,84.1278,42.5461,1492.34
6GA0,84.1994,34.1325,1492.05
00OH,84.1422,41.5908,1492.02
1KY7,84.1808,37.8325,1491.74
7MI6,84.1264,43.1103,1491.7
OH95,84.1683,39.3842,1491.67
UT83,110.859,40.2578,1491.31
OH66,84.1764,39.2394,1490.92
77GA,84.2136,33.1639,1490.84
50G,84.1333,43.1833,1490.83
RNP,84.1386,42.9931,1490.52
72KY,84.1994,36.765,1490.52
W38,84.1994,36.795,1490.5
0OH7,84.1719,40.1433,1490.46
7OI0,84.1636,41.3342,1489.98
51M,84.125,44.6806,1489.44
CXU,84.2353,31.2131,1488.85
57AZ,111.003,32.4467,1488.46
OH33,84.2042,39.0567,1488.03
Y93,84.1333,45,1488.01
1WF,84.1981,40.0147,1487.71
I69,84.2103,39.0783,1487.33
GA36,84.2417,34.3917,1487.24
5OI0,84.2114,39.2842,1487
6A1,84.2508,32.5675,1486.88
07TN,84.2411,35.5686,1486.68
45MI,84.1264,46.2639,1486.58
MI51,84.1886,41.9969,1486.37
4GA7,84.2542,33.1344,1486.34
DAY,84.2194,39.9025,1485.47
OPN,84.2642,32.955,1485.28
MGY,84.225,39.5889,1485.18
35AZ,110.977,31.8436,1485.11
MI47,84.1903,42.8083,1485.08
0GE4,84.2667,33.3314,1484.88
36OI,84.2128,41.0731,1484.86
OH19,84.215,41.155,1484.52
Y31,84.1797,44.2447,1484.12
6A2,84.275,33.2269,1484
3KY2,84.2575,37.1511,1483.79
GA89,84.2769,33.4758,1483.7
I73,84.2431,39.6825,1483.08
24AZ,110.935,34.1581,1483.04
OH91,84.2344,40.7,1482.92
58AZ,110.933,34.0936,1482.66
I68,84.2519,39.4622,1482.34
OH90,84.2347,41.7072,1481.66
10GA,84.2983,33.325,1481.37
TUS,110.941,32.1161,1481.34
26W,84.2317,42.2097,1481.33
0OH8,84.2561,40.1883,1481.1
OA11,84.255,40.3761,1481.01
PDK,84.3019,33.8756,1480.77
6G8,84.2408,42.095,1480.48
4OH8,84.25,41.5,1480.23
0I8,84.2833,38.3661,1479.91
37I,84.2706,39.9908,1479.71
GA14,84.3228,31.4031,1479.1
TN08,84.3069,36.0375,1479.09
8GA6,84.3206,33.1622,1478.95
E67,110.909,33.0472,1478.65
2OH6,84.2814,40.0119,1478.49
7OI1,84.2697,41.2072,1478.41
3NP,84.2597,42.1708,1478.29
OH60,84.2736,40.9536,1478.29
15KY,84.3017,38.1569,1478.06
52KY,84.3025,38.1181,1478
TN74,84.3194,35.8,1477.85
4A7,84.3322,33.3892,1477.58
OI06,84.2917,39.9914,1477.37
Y96,84.225,45.3708,1477.3
5Y4,84.2375,44.66,1477.1
PUC,110.751,39.6139,1476.99
1OI9,84.2944,40.1772,1476.87
80TN,84.33,35.8267,1476.66
9GA0,84.3425,33.0569,1476.55
4OA8,84.2997,40.1086,1476.36
TLH,84.3503,30.3967,1476.11
AXV,84.2981,40.4936,1476.11
3BS,84.2614,43.6628,1476.01
31KY,84.3222,38.1106,1475.83
5GA5,84.3494,33.2597,1475.72
GA10,84.3519,33.0689,1475.5
TN71,84.3417,35.7944,1475.38
I17,84.3083,40.1647,1475.35
69MI,84.2789,42.8214,1475.29
1A3,84.3469,35.0158,1475.24
I39,84.3322,37.6308,1475.12
13OH,84.2983,41.3303,1475.1
DMA,110.883,32.1664,1474.93
50KY,84.3303,38.1297,1474.91
3GA1,84.3583,32.725,1474.89
MI06,84.2833,42.9231,1474.66
FD55,84.3692,30.6794,1474
5GA3,84.3653,33.16,1473.98
0GA0,84.3672,33.3561,1473.71
96GA,84.3681,33.1858,1473.66
04UT,110.795,37.0083,1473.5
68J,84.3739,30.5472,1473.48
7A9,84.3725,32.0886,1473.46
GA2,84.3717,33.1833,1473.26
OH51,84.3314,39.8433,1473.14
LVM,110.448,45.6994,1473.1
12OH,84.3347,39.8347,1472.78
3GA9,84.3775,33.1333,1472.63
8M8,84.2761,44.8067,1472.61
1OA1,84.3344,40.0458,1472.59
77OH,84.3414,39.3628,1472.53
3GE9,84.3781,34.14,1472.19
OH64,84.3439,39.5931,1472.02
I44,84.3433,39.7658,1471.9
MNV,84.3803,35.5453,1471.24
2J0,84.3953,29.9894,1471.1
1GE5,84.3936,33.1011,1470.85
14KY,84.3683,38.1736,1470.66
OLS,110.848,31.4178,1470.54
89Y,84.3236,42.7333,1470.48
4GA1,84.3983,33.0447,1470.35
57GA,84.3939,34.8631,1470.1
6H4,84.3344,42.1564,1470.06
GA62,84.4003,33.255,1470.06
3RU,84.4008,33.3328,1469.98
GA75,84.4053,33.0872,1469.56
18I,84.3914,36.6953,1469.27
76FD,84.4142,30.6706,1469
GA90,84.4094,33.4519,1468.98
8GA9,84.4108,33.2767,1468.89
GA74,84.4125,33.0417,1468.77
16J,84.4192,31.7433,1468.33
3OH6,84.3678,40.7833,1468.07
2M7,84.3081,45.5319,1467.9
TN09,84.4111,35.7139,1467.72
06OI,84.3822,39.7347,1467.63
HVE,110.704,38.4181,1467.61
83OH,84.3794,40.0622,1467.59
K62,84.3919,38.7042,1467.57
ISZ,84.3889,39.2467,1467.38
2TN7,84.4158,35.8044,1467.14
47A,84.4239,34.3106,1467.03
1MI3,84.3217,45.1958,1466.96
05KY,84.4072,37.5356,1466.88
ATL,84.4281,33.6367,1466.84
GA29,84.4311,33.1561,1466.67
2GA5,84.4322,33.0417,1466.58
87OH,84.3736,41.7056,1466.31
MWO,84.3964,39.5317,1466.27
1OH4,84.3867,40.5553,1466.24
U07,110.713,37.5458,1465.94
3I7,84.4006,39.9133,1465.41
6OH9,84.4,40.1058,1465.27
88GA,84.4447,33.1119,1465.17
5U8,110.266,47.5967,1465.14
FA26,84.4519,30.5372,1464.81
MI55,84.3653,43.49,1464.81
GA68,84.4492,33.1147,1464.67
EMM,110.557,41.8242,1464.61
OH78,84.4089,39.9675,1464.43
5GA4,84.4486,34.1058,1464.37
LUK,84.4186,39.1033,1464.23
GA73,84.4533,33.1617,1464.2
OH63,84.4167,39.6,1463.95
1OI6,84.4167,39.77,1463.77
GA91,84.4603,33.3969,1463.34
JZP,84.4572,34.4533,1463.27
27K,84.4347,38.2344,1463.25
15W,84.3903,42.8944,1462.9
9FL2,84.4747,30.6525,1462.27
I62,84.4333,39.8625,1461.84
9GA3,84.4817,31.8397,1461.37
INW,110.722,35.0219,1460.89
DFI,84.4289,41.3375,1460.66
OH59,84.4486,39.6958,1460.32
GA94,84.4894,33.4914,1460.08
5MI7,84.4247,42.3611,1459.83
TEW,84.4233,42.5658,1459.71
6Y6,84.4,44.3667,1459.67
ANJ,84.3683,46.4792,1459.64
MI38,84.4264,42.6022,1459.32
GA61,84.4972,33.2689,1459.29
TN17,84.4881,35.5822,1459.25
19GA,84.5,33.4236,1458.92
82A,84.5036,32.2828,1458.84
83GA,84.5061,30.9997,1458.76
GA95,84.5022,33.5261,1458.64
53OH,84.4508,41.1344,1458.48
S64,110.23,47.1467,1458.21
3S5,84.4339,43.0358,1457.9
GA92,84.5144,33.5194,1457.29
MGE,84.5164,33.9153,1456.92
TN30,84.51,35.5472,1456.84
29MI,84.45,42.6,1456.72
OI36,84.4831,39.6225,1456.58
FTY,84.5214,33.7792,1456.42
JXN,84.4606,42.2606,1456
0MI1,84.4375,44.1403,1455.89
49A,84.5267,34.6283,1455.46
6GE2,84.5378,32.8328,1454.91
4GE1,84.5411,30.7239,1454.89
OI99,84.49,40.5733,1454.8
5Y1,84.4197,46.0358,1454.78
13MT,110.113,48.5208,1454.75
64GA,84.5389,33.2833,1454.65
TN64,84.5328,35.5442,1454.31
1GE2,84.5439,32.8444,1454.22
5GA0,84.5444,33.2275,1454.05
2S3,84.4722,42.9069,1453.85
12TN,84.5389,35.8236,1453.47
9OA4,84.5097,39.8303,1453.42
41G,84.4792,42.8403,1453.17
2J9,84.5572,30.5975,1453.1
HAO,84.5219,39.3639,1452.54
5MI8,84.4883,42.6717,1452.4
3U8,110.113,48.1625,1452.26
P13,110.667,33.3531,1452.12
GDW,84.475,43.9706,1452.02
0G6,84.5067,41.4672,1451.91
39T,84.4892,43.0647,1451.76
MMI,84.5617,35.3992,1451.18
FFC,84.5719,33.3572,1450.95
VES,84.5319,40.2044,1450.57
53KY,84.5572,37.2722,1450.45
0MI3,84.4833,44.6333,1450.09
OA23,84.5389,39.9686,1450.04
3OH1,84.5428,39.6972,1449.89
U96,110.569,37.4422,1449.68
6GA1,84.5839,33.1989,1449.67
6AZ2,110.628,34.6167,1449.66
E77,110.647,32.6364,1449.11
FA43,84.5958,29.8086,1448.8
CIU,84.4725,46.2508,1448.61
61G,84.5208,43.1125,1448.21
50AZ,110.588,36.0597,1448.19
RYY,84.5969,34.0133,1447.93
SCX,84.5858,36.4556,1447.86
51GA,84.6006,33.5081,1447.71
CQA,84.5583,40.4842,1447.34
2H8,84.5569,41.1681,1446.72
5OI9,84.5578,41.3278,1446.43
MT01,110.093,47.6181,1446.28
FBR,110.407,41.3919,1446.08
6Y1,84.5039,45.7664,1445.99
16OI,84.5825,40.1253,1445.05
19KY,84.6,38.7064,1444.51
SLH,84.5192,45.6536,1444.5
LEX,84.6058,38.0364,1444.46
29GA,84.6319,33.3842,1444.28
BGE,84.6369,30.9717,1444.22
SME,84.6156,37.0536,1444.14
79KY,84.6106,37.8714,1444.06
2WY3,110.317,43.0072,1443.83
49FD,84.6417,30.6119,1443.7
89GE,84.6389,33.5375,1443.45
00KY,84.6197,37.4094,1443.42
08KY,84.6261,36.9725,1443.03
JYM,84.5858,41.9214,1442.61
2MI4,84.5714,43.4056,1442.22
LAN,84.5867,42.7786,1441.4
VNW,84.6094,40.8647,1441.27
3RC,84.5669,44.4733,1441.14
2GE8,84.6633,33.4642,1440.76
25GA,84.6631,33.6594,1440.71
Y30,84.5569,45.5311,1440.56
OI89,84.63,39.6494,1440.29
97G,84.5958,43,1440.09
54OH,84.6178,41.1233,1440.04
90OI,84.635,39.6042,1439.78
GA31,84.6736,33.4736,1439.61
4GA6,84.6806,33.6619,1438.77
WY33,110.278,42.8169,1438.59
AZ82,110.53,34.3972,1438.36
U69,110.381,40.1919,1438.23
7KY2,84.6611,38.8036,1437.66
OA05,84.6592,39.4242,1437.28
5A9,84.6961,32.9372,1437.28
34OH,84.6417,41.2569,1437.24
04MI,84.6283,42.5344,1437.13
X13,84.7011,29.8419,1437.1
67KY,84.6661,38.9833,1436.94
CVG,84.6678,39.0489,1436.69
RKW,84.6897,35.9222,1436.67
20KY,84.6711,38.8169,1436.54
GA22,84.7083,31.4386,1436.23
OH34,84.6617,40.2058,1436.21
Y65,84.6,45.4083,1436.03
4GA8,84.7131,31.4156,1435.7
05GA,84.7144,32.0714,1435.45
99KY,84.6903,37.6556,1435.4
4KY7,84.6847,38.8233,1435.03
1GE9,84.7181,32.7144,1434.9
60G,84.6514,42.5836,1434.52
OI26,84.6989,39.5056,1432.81
68KY,84.7297,37.0233,1431.5
3F5,84.6756,42.9122,1431.42
55GE,84.7417,34.9806,1431.41
1GA2,84.7486,33.1772,1431.37
MCD,84.6372,45.865,1431.2
UT03,110.384,37.8917,1430.45
38AZ,110.418,36.4717,1430.26
4GA4,84.7547,34.8467,1430.03
HTL,84.6711,44.3597,1429.85
AMN,84.6881,43.3222,1429.48
4AZ7,110.462,33.3778,1429.31
P10,110.423,35.7917,1429.26
CCO,84.7697,33.3117,1428.99
TN86,84.7633,35.7986,1428.57
TN41,84.7653,35.7728,1428.36
Z95,110.444,34.0033,1428.23
OI72,84.7208,41.5222,1428.19
MI10,84.7056,42.8653,1428.17
5U0,109.942,47.3208,1427.8
OH68,84.75,39.3,1427.35
2GE7,84.7792,34.9581,1427.26
5FL6,84.7908,30.6044,1427.13
GA48,84.7906,31.5861,1427.06
DVK,84.7697,37.5778,1426.65
61KY,84.7633,38.55,1426.56
91GA,84.7933,33.2736,1426.38
0GE0,84.8008,33.7819,1425.37
GLR,84.7036,45.0136,1425.28
4D0,84.7331,42.7742,1425.26
0KY0,84.7789,38.6228,1424.77
I67,84.7744,39.2589,1424.69
OA16,84.7817,39.1561,1423.98
MOP,84.7372,43.6217,1423.65
MI44,84.7367,43.6722,1423.63
OXD,84.7844,39.5022,1423.35
GOV,84.7289,44.6803,1423.01
25J,84.8269,31.7019,1423.01
48D,84.7403,43.8344,1423.01
WY30,110.11,43.3756,1422.88
5OI5,84.7806,40.6933,1422.54
6S0,109.981,45.8064,1422.45
OI84,84.7978,39.3872,1421.98
HDI,84.8325,35.22,1421.21
UT97,110.292,38.1572,1421.12
80GA,84.8447,33.2586,1420.67
05UT,110.317,37.0333,1420.57
75OH,84.7936,41.2592,1420.46
83D,84.7381,45.8914,1420.08
VPC,84.8486,34.1231,1419.92
80IN,84.8053,41.2042,1419.23
IN18,84.805,41.2744,1419.18
MI98,84.7417,46.2014,1419.17
BPI,110.111,42.585,1419.01
76KY,84.8417,38.0147,1418.33
17GA,84.8661,33.4667,1418.22
MI11,84.8014,42.5342,1418.04
42MI,84.8069,42.2153,1417.84
AZ74,110.374,31.355,1417.82
40II,84.8169,41.3514,1417.78
EKQ,84.8561,36.8553,1417.6
17J,84.8775,31.0069,1417.46
2KY8,84.85,38.1056,1417.33
DNN,84.8703,34.7231,1417.25
68R,84.8008,43.3994,1416.96
FPK,84.8114,42.5744,1416.89
1II2,84.8347,40.6158,1416.64
II02,84.8269,41.3856,1416.64
RID,84.8428,39.7572,1416.63
5Y2,84.7917,44.3292,1416.63
U34,110.227,38.9614,1416.6
PIM,84.8825,32.8406,1416.59
HVR,109.762,48.5431,1416.55
E95,110.358,31.9997,1416.4
20GA,84.885,33.7567,1416.02
MI35,84.8292,42.0778,1415.55
BIJ,84.8947,31.3975,1415.51
53II,84.8408,41.0731,1415.46
3II3,84.8411,41.0869,1415.41
GA72,84.8897,34.8817,1415.02
IN58,84.8475,40.9036,1414.91
80D,84.8125,44.0528,1414.75
7GA9,84.8978,33.5706,1414.66
FHU,110.344,31.5883,1414.66
3GA6,84.8983,33.5706,1414.61
PLN,84.7967,45.5708,1414.17
8II2,84.8661,39.6531,1414.16
4MI7,84.8217,43.8133,1414.08
71KY,84.8728,39.0347,1414
81GA,84.905,33.6408,1413.84
6GA5,84.9069,33.5781,1413.65
5GA2,84.9097,33.5731,1413.34
F47,84.9156,29.6444,1413.23
GA79,84.9114,33.3447,1413.23
55IN,84.8622,41.1447,1413.01
6FL2,84.9178,30.7275,1413
26GA,84.9139,33.3361,1412.95
58IN,84.8639,41.2583,1412.7
AN01,110.317,32.8167,1412.55
HWQ,109.853,46.4486,1412.37
GA65,84.9197,34.4369,1411.89
02GE,84.9244,34.1753,1411.48
FFT,84.9061,38.1819,1411.05
69II,84.8789,41.3694,1410.91
7IN2,84.8783,41.5014,1410.83
CSG,84.9389,32.5164,1410.4
00MT,109.705,48.5375,1410.27
0V7,110.232,36.715,1410.26
AZ45,110.296,32.7292,1410.2
2A0,84.9311,35.4861,1410.12
3GA5,84.9389,33.6369,1410.07
UT09,110.151,39.4833,1410.03
PUJ,84.9406,33.9119,1409.78
31II,84.9119,38.9258,1409.77
CZL,84.9392,34.4556,1409.72
95GA,84.9431,33.4558,1409.67
5KY8,84.9278,37.8897,1408.88
11AZ,110.29,31.6836,1408.66
47G,84.88,43.2408,1408.45
2A1,84.9467,36.3497,1407.88
B25,84.9061,41.4761,1407.79
IN47,84.9228,39.7736,1407.77
UT25,110.201,37.0167,1407.59
GE04,84.9656,32.6669,1407.4
I22,84.9256,40.1689,1407.06
44MI,84.9,42.7736,1406.86
4Y4,84.8764,44.9125,1406.44
49G,84.9083,42.5792,1406.2
13IN,84.9278,40.8153,1406.13
5FD5,84.9814,30.5956,1405.93
4TN2,84.9689,35.8833,1405.7
UT74,110.167,37.6483,1405.66
31AZ,110.26,31.9636,1405.47
IN83,84.9303,41.5022,1405.08
LSF,84.9914,32.3372,1404.6
56IN,84.9428,41.0792,1404.18
AZ21,110.248,31.7458,1404.01
0IN4,84.9472,41.1278,1403.64
8GA8,85.0031,33.5772,1402.96
II16,84.9494,41.6369,1402.82
12II,84.9722,39.8561,1402.22
27GA,85.01,33.6583,1402.17
74V,110.051,40.2783,1402.11
79GA,85.0167,31.4914,1401.93
MGN,84.9133,45.4256,1401.6
78GA,85.0172,33.5042,1401.42
RMY,84.9556,42.2511,1401.39
1FD0,85.0244,30.7156,1401.15
BFA,84.9242,45.1658,1400.81
AAF,85.0275,29.7275,1400.8
3M3,85.0219,35.0431,1400.26
GA44,85.0317,33.0792,1399.94
C43,84.965,42.77,1399.7
PLD,84.99,40.4508,1399.65
4C2,84.9817,41.4311,1399.49
II11,84.9861,41.2106,1399.25
IN91,84.9919,41.0022,1398.85
6MI0,84.9519,44.6147,1398.59
04II,84.9942,41.1306,1398.45
05II,84.9972,41.0286,1398.23
8II5,85,40.8994,1398.06
35MI,84.9858,42.6339,1397.58
GA98,85.0539,32.9486,1397.51
53W,84.9786,43.5544,1397.16
TN66,85.0472,35.7444,1397.09
22GA,85.0544,34.4292,1396.93
22IN,85.0075,41.3483,1396.73
D15,84.9819,43.6444,1396.68
34IN,85.0181,40.3403,1396.66
0GA3,85.0608,33.77,1396.48
56FD,85.0694,30.9647,1396.13
86GA,85.0611,34.8678,1395.99
IG07,85.0356,39.0569,1395.96
P14,110.138,34.9406,1395.85
LGC,85.0725,33.0089,1395.42
48II,85.0242,41.1903,1395.07
I53,85.0592,37.3086,1394.76
2FL3,85.0833,30.6725,1394.6
2GA8,85.0769,34.3497,1394.47
AL56,85.0833,32.5003,1394.35
D11,85.0028,43.72,1394.27
6Y0,84.9958,44.4625,1393.99
10IN,85.0489,39.7183,1393.87
5FD3,85.0914,30.6086,1393.7
N98,84.9903,45.2083,1393.48
IN41,85.0492,40.3547,1393.2
CSV,85.085,35.9514,1392.77
MI58,85.0286,42.7544,1392.71
II85,85.0492,40.8961,1392.63
TYL,110.115,34.4528,1392.38
3MI0,85.0219,43.9369,1391.87
MI24,85.0067,45.1417,1391.78
07MI,85.0239,43.8642,1391.75
F95,85.1139,30.4869,1391.2
OEB,85.0522,41.9336,1391.12
II28,85.0636,41.2106,1390.69
GWB,85.0644,41.3072,1390.5
7GE5,85.1175,33.3592,1390.32
AZ26,110.125,31.3692,1390.15
K24,85.1028,37.0097,1390.13
MT24,109.614,46.9722,1389.56
TN56,85.1139,36.0722,1389.49
EUF,85.1289,31.9514,1389.39
Y70,85.0606,42.9381,1388.95
8II0,85.1014,38.8569,1388.85
0IN2,85.0861,40.8278,1388.63
MI13,85.0617,43.1617,1388.54
32II,85.1064,38.8164,1388.33
22FL,85.14,30.6019,1388.3
UT75,109.983,38.5333,1388.12
ANQ,85.0836,41.6397,1388
17IN,85.1097,38.9783,1387.82
64KY,85.1189,38.1531,1387.5
PNA,109.811,42.7975,1386.99
4A4,85.1464,34.0186,1386.88
3KY9,85.125,38.125,1386.84
CTJ,85.1522,33.6317,1386.37
FA72,85.1639,30.8864,1385.62
03AZ,110.084,31.4333,1385.61
